44682	"tried"	
44606	"private"	
44480	"variety"	
44438	"strength"	
44398	"followed"	
44338	"studies"	
44205	"river"	
44159	"students"	
44155	"carry"	
44147	"principles"	
44131	"son"	
44056	"distance"	
44020	"coming"	
43852	"university"	
43852	"york"	
43851	"solution"	
43769	"gone"	
43702	"groups"	
43660	"months"	
43626	"greatest"	
43622	"president"	
43468	"current"	
43390	"physical"	
43343	"points"	
43334	"report"	
43324	"proper"	
43292	"issue"	
43285	"black"	
43285	"food"	
43172	"military"	
43122	"plan"	
43095	"produced"	
43091	"ought"	
43076	"meaning"	
42977	"run"	
42937	"price"	
42760	"trying"	
42602	"duty"	
42542	"towards"	
42536	"approach"	
42493	"east"	
42482	"lay"	
42430	"related"	
42330	"reached"	
42327	"expression"	
42305	"late"	
42204	"morning"	
42199	"measure"	
42118	"forces"	
42023	"appears"	
41983	"market"	
41939	"stand"	
41900	"considerable"	
41877	"doubt"	
41872	"increased"	
41821	"disease"	
41686	"write"	
41682	"council"	
41660	"fire"	
41659	"rule"	
41643	"capital"	
41358	"share"	
41339	"committee"	
41298	"pass"	
41281	"section"	
41213	"talk"	
41206	"chief"	
41158	"needed"	
41031	"science"	
41012	"chapter"	
40986	"portion"	
40938	"cut"	
40932	"modern"	
40928	"toward"	
40916	"lack"	
40843	"original"	
40755	"space"	
40716	"move"	
40625	"behind"	
40486	"significant"	
40449	"developed"	
40375	"met"	
40327	"decision"	
40233	"useful"	
40182	"specific"	
40063	"nearly"	
40061	"formed"	
40055	"allow"	
40044	"determine"	
39906	"stage"	
39832	"board"	
39756	"paper"	
39744	"effort"	
39726	"factors"	
39665	"areas"	
39626	"presented"	
39518	"looking"	
39504	"simple"	
39498	"produce"	
39473	"values"	
39389	"discussion"	
39373	"faith"	
39338	"success"	
39334	"model"	
39242	"religious"	
39221	"friend"	
39220	"services"	
39182	"voice"	
39167	"continued"	
39112	"ideas"	
38989	"differences"	
38906	"top"	
38832	"moral"	
38787	"hours"	
38760	"generally"	
38752	"easily"	
38728	"interests"	
38697	"meeting"	
38662	"till"	
38660	"comes"	
38646	"lives"	
38640	"continue"	
38631	"cells"	
38591	"easy"	
38544	"building"	
38543	"reference"	
38531	"concerned"	
38473	"appeared"	
38422	"nation"	
38298	"advantage"	
38247	"follow"	
38163	"lot"	
38124	"charge"	
38047	"america"	
37909	"alone"	
37864	"stood"	
37821	"prepared"	
37810	"methods"	
37778	"civil"	
37761	"quality"	
37756	"fear"	
37716	"drawn"	
37712	"lived"	
37710	"regarded"	
